x0,y0,x1,y1,name,elev_in,elev_out,length,junc_in,junc_out,roughness,elev_in_of,elev_out_of
12710556.5879,2550308.5753,12710548.2891,2550313.467,SWD4036083,16.36,16.08,9.633214,SMH4032793,SMH4032794,0.015,0.0,0.0
12710523.5945,2550323.6601,12710520.1569,2550299.6059,SWD4042094,17.34,16.053,24.298599,SMH4032811,SMH4028400,0.015,0.0,0.0
12710548.2891,2550313.467,12710520.1569,2550299.6059,SWD4042095,16.08,16.053,31.361838,SMH4032794,SMH4028400,0.015,0.0,0.0
12710622.9864,2549478.2314,12710617.1032,2549476.5235,SWD4062129,40.04,39.84,6.126089,SMH4053583,SMH4053584,0.015,0.0,0.0
12710617.1032,2549476.5235,12710609.7299,2549496.0851,SWD4062131,39.84,39.15,20.905065,SMH4053584,SMH4053588,0.015,0.0,0.0
12710629.7688,2549480.8841,12710622.9864,2549478.2314,SWD4062132,40.23,40.04,7.282703,SWD4062132,SMH4053583,0.015,0.0,0.0
12710609.7299,2549496.0851,12710600.8178,2549519.7635,SWD4062133,39.15,38.05,25.300043,SMH4053588,SMH4053589,0.015,0.0,0.0
12710600.8178,2549519.7635,12710595.2913,2549520.1723,SWD4062136,38.05,37.71,5.541599,SMH4053589,SMH4053590,0.015,0.0,0.030000000000001137
12710505.6264,2549766.6349,12710487.626,2549737.1159,SWD4069591,26.255,25.12,34.574351,SMH4059520,SMH4028682,0.015,0.0,0.0
12710718.6363,2549233.3251,12710684.1357,2549225.3447,SWD4065616,57.99,57.14,35.411554,SMH4056301,SMH4029161,0.015,0.0,0.0
12710775.1061,2549246.7106,12710756.6665,2549242.2984,SWD4065604,58.91,58.67,18.960125,SMH4056303,SMH4056302,0.015,0.0,0.020000000000003126
12710756.6665,2549242.2984,12710740.3183,2549238.3827,SWD4065606,58.65,58.44,16.810602,SMH4056302,SMH4029160,0.015,0.0,0.0899999999999963
12710906.4487,2549276.1172,12710889.259,2549268.1177,SWD4065608,64.2,63.46,18.959899,SMH4029156,SMH4029157,0.015,0.0,0.07000000000000028
12710840.7983,2549263.3716,12710832.5121,2549261.1603,SWD4065609,60.98,60.48,8.576186,SMH4029158,SMH4056304,0.015,0.0,0.0799999999999983
12710832.5121,2549261.1603,12710812.0453,2549256.0017,SWD4065612,60.4,59.88,21.106896,SMH4056304,SMH4056308,0.015,0.0,0.05000000000000426
12710600.8178,2549519.7635,12710598.0206,2549525.7252,SWD4062143,38.05,36.99,6.585301,SMH4053589,SMH4053591,0.015,0.0,0.0
12710598.0206,2549525.7252,12710589.3374,2549526.8476,SWD4062148,36.99,36.9,8.755441,SMH4053591,SMH4029139,0.015,0.0,0.0
12709921.4085,2549743.3679,12709921.8188,2549747.856,SWD4068001,6.89,6.88,4.506816,SMH4058140,SMH4058124,0.015,0.0,0.03000000000000025
12710101.636,2549757.5617,12710046.0722,2549757.134,SWD4068006,8.0,5.16,55.565446,SMH4058121,SBP40090831,0.015,0.0,0.0
12710812.0453,2549256.0017,12710785.6956,2549249.2474,SWD4065613,59.83,59.18,27.201604,SMH4056308,SMH4029159,0.015,0.0,0.0799999999999983
12710785.6956,2549249.2474,12710775.1061,2549246.7106,SWD4065615,59.1,58.94,10.889117,SMH4029159,SMH4056303,0.015,0.0,0.030000000000001137
12710613.3171,2549552.6852,12710592.7971,2549530.435,SWD4069660,37.45,36.5,30.267834,SMH4068843,SMH4029137,0.015,0.9500000000000028,0.0
12710580.9048,2549894.3903,12710572.0787,2549880.4913,SWD4069656,30.89,30.79,16.464575,SWD40315861,SMH4028679,0.015,0.10000000000000142,0.18999999999999773
12710362.9935,2550003.098,12710365.3492,2550007.5316,SWD4070002,15.68,15.36,5.020571,SMH4028619,SMH4059900,0.015,0.0,0.10999999999999943
12710376.2066,2549975.6796,12710369.5119,2549991.6516,SWD4070003,16.28,15.89,17.318308,SMH4059901,SMH4028618,0.015,0.0,0.0
12710102.0384,2549782.4568,12710101.8563,2549765.7737,SWD4069900,10.17,8.99,16.684094,SMH4028537,SMH4058120,0.015,0.0,0.0
12709893.4792,2549703.0305,12709887.1823,2549705.6523,SWD4068007,5.6,5.48,6.820908,SMH4058141,SWD40680071,0.015,0.0,0.0
12709932.407,2549761.6895,12709927.8693,2549764.7522,SWD4068003,6.8,6.7,5.474564,SMH4058123,SWD40680031,0.015,0.0,0.0
12710105.6638,2549792.6037,12710103.7153,2549766.1527,SWD4072981,11.63,10.9,26.522671,SMH4062320,SMH4062321,0.015,0.0,0.0
12710016.8856,2549086.2139,12710011.242,2549085.5034,SWD4082262,13.49,13.46,5.688148,SMH4069962,SMH4069963,0.015,0.0,0.0
12710011.242,2549085.5034,12709993.7036,2549117.6567,SWD4082263,13.46,13.04,36.62554,SMH4069963,SMH4069964,0.015,0.0,0.0
12709993.7036,2549117.6567,12709977.0747,2549147.2515,SWD4082264,13.04,12.62,33.946613,SMH4069964,SMH4069965,0.015,0.0,0.29999999999999893
12709977.0747,2549147.2515,12709972.4548,2549155.5943,SWD4082265,12.32,12.24,9.53655,SMH4069965,SMH4069966,0.015,0.0,0.40000000000000036
12709936.2519,2549236.1457,12709925.7563,2549261.3938,SWD4082270,11.045,10.905,27.342717,SMH4069970,SMH4069971,0.015,0.0,0.0
12709925.7563,2549261.3938,12709904.9811,2549313.3882,SWD4082271,10.905,10.87,55.991308,SMH4069971,SMH4069972,0.015,0.0,0.0
12709904.9811,2549313.3882,12709877.8537,2549383.0536,SWD4082272,10.87,10.47,74.76071,SMH4069972,SMH4069973,0.015,0.0,0.0
12709878.902,2549397.5902,12709855.8568,2549456.9022,SWD4082276,10.295,9.63,63.631711,SMH4069976,SMH4069977,0.015,0.0,0.02000000000000135
12709855.8568,2549456.9022,12709843.2532,2549485.1836,SWD4082277,9.61,9.19,30.962692,SMH4069977,SMH4069978,0.015,0.0,0.5800000000000001
12709843.2532,2549485.1836,12709830.8884,2549513.3816,SWD4082278,8.61,6.95,30.78986,SMH4069978,SMH4069979,0.015,0.0,0.5899999999999999
12709814.543,2549542.7798,12709802.4141,2549555.0175,SWD4082281,4.37,4.26,17.22996,SMH4069981,SMH4069982,0.015,0.0,0.0
12709802.4141,2549555.0175,12709792.4124,2549564.0239,SWD4082282,4.26,4.23,13.45917,SMH4069982,SBP40130601,0.015,0.0,0.0
12709873.0319,2549394.4085,12709875.7933,2549396.4338,SWD4082274,10.38,10.35,3.424496,SMH4069974,SMH4069975,0.015,0.0,0.0
12709823.9296,2549528.8481,12709814.543,2549542.7798,SWD4082280,5.075,4.62,16.798842,SMH4069980,SMH4069981,0.015,0.0,0.25
12709875.7933,2549396.4338,12709878.902,2549397.5902,SWD4082275,10.35,10.295,3.316817,SMH4069975,SMH4069976,0.015,0.0,0.0
12710025.4543,2549073.434,12710016.8856,2549086.2139,SWD4082261,13.76,13.49,15.386633,SMH4069961,SMH4069962,0.015,0.0,0.0
12709972.4548,2549155.5943,12709969.3018,2549167.2849,SWD4082266,11.84,11.26,12.108325,SMH4069966,SMH4069967,0.015,0.0,0.0
12709969.3018,2549167.2849,12709960.5258,2549185.4298,SWD4082267,11.26,11.17,20.155783,SMH4069967,SMH4069968,0.015,0.0,0.0
12709960.5258,2549185.4298,12709947.0507,2549213.0248,SWD4082268,11.17,11.09,30.70932,SMH4069968,SMH4069969,0.015,0.0,0.0
12709947.0507,2549213.0248,12709936.2519,2549236.1457,SWD4082269,11.09,11.045,25.518427,SMH4069969,SMH4069970,0.015,0.0,0.0
12710617.4913,2549557.1697,12710613.3171,2549552.6852,SWD4081004,36.781,36.5,6.126556,SMH4068842,SMH4068843,0.015,0.0,0.0
12710637.7597,2549362.6482,12710633.056,2549381.9235,SWD4081000,46.33,46.03,19.840917,SMH4068840,SMH4068841,0.015,0.0,0.0
12710633.056,2549381.9235,12710621.6638,2549384.1894,SWD4081001,46.03,45.73,11.615357,SMH4068841,SMH4029119,0.015,0.0,0.0
12710595.2913,2549520.1723,12710580.9256,2549523.4143,SWD4081002,37.68,36.29,14.726979,SMH4053590,SMH4029133,0.015,0.0,0.0
12710591.879,2549493.3083,12710575.4709,2549523.7779,SWD4081003,36.93,34.78,34.60668,SMH4029122,SMH4029124,0.015,0.0,0.0
12710055.7093,2549581.4679,12710050.2723,2549571.5531,SWD4086064,32.64,32.34,11.307707,SWD4086064,SMH4028981,0.015,0.0,0.0
12710360.4706,2549578.8461,12710357.8469,2549575.4482,SWD4094826,27.64,27.34,4.292962,SWD4094826,SMH4029102,0.015,0.0,0.0
12709932.6588,2549497.1983,12709928.7369,2549507.3686,SWD4100260,7.56,7.414,10.900289,SMH4083766,SMH4083765,0.015,0.0,0.0
12710491.0225,2550268.3559,12710487.9236,2550273.7218,SWD4097921,15.18,15.16,6.196456,SMH4081940,SMH4028636,0.015,0.0,0.0
12709932.0218,2549759.5141,12709927.5959,2549764.3559,SWD4093340,6.13,6.07,6.559849,SMH4078080,SWD40933401,0.015,0.0,0.0
12709935.5937,2549757.1799,12709932.0218,2549759.5141,SWD4096300,6.44,6.14,4.266961,SWD4096300,SMH4078080,0.015,0.0,0.009999999999999787
12709915.6985,2549728.7466,12709907.1458,2549734.9335,SWD4098660,5.65,5.35,10.555871,SWD4098660,SWD40986601,0.015,0.0,0.0
12710168.662,2549858.5816,12710148.5287,2549873.2772,SWD4094804,25.191,24.642,24.926099,SMH4079260,SMH4028547,0.015,0.0,0.0
12710889.0089,2549278.2671,12710889.259,2549268.1177,SWD4099362,63.69,63.39,10.152481,SWD4099362,SMH4029157,0.015,0.0,0.0
12710288.3383,2549690.7721,12710280.5188,2549670.6925,SWD4095504,16.0,15.0,21.548432,SMH4079863,SWD40955041,0.015,0.0,0.0
12710186.9541,2549858.7392,12710177.8136,2549851.9231,SWD4094803,25.74,25.44,11.402103,SWD4094803,SMH4028546,0.015,0.0,0.0
12709895.4652,2549595.8187,12709890.4059,2549609.35,SWD4100267,6.168,5.98,14.446197,SMH4083760,SMH4028997,0.015,0.0,0.07000000000000028
12709903.7852,2549573.8043,12709895.4652,2549595.8187,SWD4100266,6.474,6.168,23.53415,SMH4083761,SMH4083760,0.015,0.0,0.0
12709908.3,2549561.9662,12709903.7852,2549573.8043,SWD4100265,6.639,6.474,12.669808,SMH4083762,SMH4083761,0.015,0.0,0.0
12709924.697,2549518.4948,12709918.0412,2549536.2003,SWD4100262,7.256,7.002,18.91519,SMH4083764,SMH4083763,0.015,0.0,0.0
12709748.9619,2549701.1761,12709766.2627,2549659.2555,SWD4097502,5.142,5.01,45.350352,SMH4081522,SMH4012821,0.015,0.0,0.040000000000000036
12709820.2593,2549682.0296,12709817.5729,2549677.0282,SWD4013554,5.19,5.1,5.677213,SMH4012816,SMH4012817,0.015,0.0,0.0
12709772.1536,2549673.7844,12709766.2627,2549659.2555,SWD4013557,5.46,5.11,15.677743,SMH4012820,SMH4012821,0.015,0.0,0.14000000000000057
12710612.2742,2550195.0585,12710599.8891,2550206.3728,SWD4098591,22.64,22.34,16.775103,SWD4098591,SMH4082500,0.015,0.0,0.12300000000000111
12710599.8891,2550206.3728,12710579.1585,2550195.8911,SWD4098592,22.217,20.87,23.229804,SMH4082500,SMH4028638,0.015,0.0,0.0
12710615.0547,2549815.526,12710588.0734,2549770.286,SWD4069592,33.024,30.748,52.674929,SWD4069592,SMH4028691,0.015,0.0,0.0
12710536.6694,2549799.9235,12710527.165,2549805.4062,SWD4069574,28.184,27.71,10.972403,SMH4059548,SMH4028681,0.015,0.0,0.0
12710637.4766,2549444.3436,12710629.6967,2549455.0814,SWD4062146,40.89,40.46,13.260178,SWD4062146,SMH4053582,0.015,0.0,0.0
12710365.3492,2550007.5316,12710356.0936,2550023.8085,SWD4070001,15.25,15.06,18.724412,SMH4059900,SMH4028621,0.015,0.0,0.030000000000001137
12709877.8537,2549383.0536,12709873.0319,2549394.4085,SWD4082273,10.47,10.38,12.336268,SMH4069973,SMH4069974,0.015,0.0,0.0
12709830.8884,2549513.3816,12709823.9296,2549528.8481,SWD4082279,6.36,5.455,16.95988,SMH4069979,SMH4069980,0.015,0.0,0.3799999999999999
12709918.0412,2549536.2003,12709914.3964,2549546.1475,SWD4100264,7.002,6.86,10.59393,SMH4083763,SMH4028996,0.015,0.0,0.0
12709890.1036,2549800.035,12709891.1803,2549795.6347,SWD4094805,7.244,7.18,4.530113,SMH4079262,SMH4028496,0.015,0.0,0.0
12710101.8563,2549765.7737,12710101.636,2549757.5617,SWD4068004,9.09,8.99,8.214954,SMH4058120,SMH4058121,0.015,0.09999999999999964,0.9900000000000002
12710257.6724,2550141.8855,12710255.1208,2550149.1767,SWD4031507,12.6,12.5,7.724782,SMH4028603,SMH4028606,0.015,0.0,0.0
12710388.0363,2549888.162,12710386.2977,2549921.1166,SWD4031517,18.98,18.29,33.00043,SMH4028614,SMH4028615,0.015,0.0,0.8699999999999974
12710290.9944,2549575.1414,12710286.9494,2549580.1732,SWD4032031,16.89,16.88,6.456085,SMH4029090,SMH4029091,0.015,0.0,0.0
12710266.9275,2549577.4468,12710274.7417,2549591.0611,SWD4032561,17.54,17.24,15.69748,SMH4029063,SBP40027661,0.015,0.0,0.0
12710562.4047,2549358.1411,12710554.3644,2549392.4728,SWD4032036,46.22,45.01,35.26063,SMH4029094,SMH4029095,0.015,0.0,0.509999999999998
12710528.1241,2549475.498,12710494.6424,2549502.6781,SWD4032039,38.86,36.79,43.125191,SMH4029097,SMH4029098,0.015,0.0,0.01999999999999602
12710421.7988,2549533.787,12710405.2579,2549573.8787,SWD4032042,32.63,31.72,43.369872,SMH4029100,SMH4029101,0.015,0.0,2.1099999999999994
12710343.3433,2549590.5385,12710332.7528,2549601.6176,SWD4032045,24.7,23.94,15.326616,SMH4029103,SMH4029104,0.015,0.0,1.6300000000000026
12710306.9913,2549621.5249,12710300.1538,2549624.4544,SWD4032049,16.35,16.2,7.438641,SMH4029107,SMH4029108,0.015,0.0,0.0
12710300.1538,2549624.4544,12710292.1104,2549628.0857,SWD4032052,16.38,16.28,8.825113,SMH4029108,SMH4029111,0.015,0.17999999999999972,0.0
12710651.7426,2549820.8409,12710630.5521,2549841.2031,SWD4031674,36.12,34.32,29.388033,SMH4028750,SMH4028751,0.015,0.0,0.0
12710734.938,2549834.9646,12710726.2961,2549865.3927,SWD4031687,45.33,42.7,31.631499,SMH4028768,SMH4028781,0.015,0.0,0.0
12710714.4122,2549903.4273,12710706.8501,2549932.7683,SWD4031690,38.4,37.64,30.299829,SMH4028770,SMH4028771,0.015,0.0,0.6499999999999986
12710460.2448,2549978.8351,12710476.538,2549990.5068,SWD4031603,25.47,23.79,20.042379,SMH4028694,SMH4028695,0.015,0.0,0.0
12710449.8725,2550076.7987,12710435.0126,2550108.6809,SWD4031606,16.77,16.04,35.175152,SMH4028697,SMH4028698,0.015,0.0,0.0
12710455.886,2550068.6299,12710452.495,2550075.6244,SWD4031609,18.74,17.34,7.773153,SWD40316091,SMH4028665,0.015,0.0,0.030000000000001137
12710312.9912,2549769.8935,12710314.219,2549767.2036,SWD4031613,16.47,15.88,2.956866,SMH4028702,SMH4028563,0.015,0.0,0.0
12709986.5434,2549881.4784,12709989.8436,2549879.5197,SWD4031408,8.98,8.54,3.837685,SMH4028513,SMH4028514,0.015,0.0,0.0
12710145.4434,2550191.2796,12710146.8897,2550189.2282,SWD4031277,17.6,17.46,2.509985,SMH4028378,SMH4028379,0.015,0.0,0.0
12710588.0734,2549770.286,12710536.6694,2549799.9235,SWD4031600,30.748,28.184,59.33593,SMH4028691,SMH4059548,0.015,0.0,0.0
12710288.6893,2549782.967,12710304.7986,2549773.0133,SWD4031461,18.03,16.34,18.936359,SMH4028561,SMH4028562,0.015,0.0,0.0
12710317.3815,2549753.66,12710305.5069,2549725.4765,SWD4031464,15.1,14.96,30.582933,SMH4028588,SMH4028564,0.015,0.0,0.0
12710273.3043,2549744.474,12710279.881,2549728.9244,SWD4031468,16.34,15.9,16.883218,SMH4028568,SMH4028569,0.015,0.0,0.0
12710236.505,2549812.3577,12710267.5136,2549812.6643,SWD4031472,26.57,26.39,31.010116,SMH4028572,SMH4028555,0.015,0.0,0.0
12710340.933,2549722.5248,12710322.7128,2549737.0407,SWD4031480,16.48,15.97,23.295644,SMH4028579,SMH4028580,0.015,0.0,0.05000000000000071
12710470.2353,2549393.1988,12710443.9637,2549430.4491,SWD4032013,39.39,37.37,45.582692,SMH4029075,SMH4029076,0.015,0.0,0.6299999999999955
12710369.3844,2549919.0711,12710370.4933,2549882.379,SWD4031484,19.71,17.39,36.708853,SMH4028584,SMH4028585,0.015,0.0,0.0
12710364.9656,2549817.5423,12710350.6708,2549789.4477,SWD4031487,16.51,16.27,31.52218,SMH4028593,SMH4028587,0.015,0.0,0.019999999999999574
12710339.5634,2550009.0288,12710317.6788,2550054.3988,SWD4031500,15.44,14.37,50.37234,SMH4028599,SMH4028600,0.015,0.0,0.11999999999999922
12710310.299,2550067.1963,12710297.8082,2550085.8016,SWD4031503,13.94,13.73,22.409312,SMH4028611,SMH4028609,0.015,0.0,0.019999999999999574
12710802.9986,2549614.3655,12710791.1156,2549660.0065,SWD4032106,67.03,61.54,47.162555,SMH4029152,SMH4029153,0.015,0.0,0.0
12710740.3183,2549238.3827,12710718.6363,2549233.3251,SWD4032113,58.35,58.04,22.264062,SMH4029160,SMH4056301,0.015,0.0,0.04999999999999716
12710026.4975,2549790.1691,12710026.0856,2549784.7712,SWD4032472,9.37,9.07,5.413593,SWD4032472,SMH4029501,0.015,0.0,0.10999999999999943
12710337.9993,2549494.3114,12710300.0251,2549468.3597,SWD4032016,31.36,31.13,46.004614,SMH4029079,SWD40320171,0.015,0.0,0.08999999999999986
12710236.6251,2549396.3437,12710231.5526,2549379.8502,SWD4032019,30.32,29.68,17.255892,SMH4029082,SMH4029055,0.015,0.0,0.0
12710434.7158,2549615.9233,12710396.5233,2549632.5702,SWD4032073,21.48,18.32,41.662769,SMH4029128,SMH4029129,0.015,0.0,0.0
12710359.7495,2549636.4763,12710327.0207,2549650.5353,SWD4032075,16.25,14.91,35.620638,SMH4029130,SMH4029131,0.015,0.0,0.0
12710608.1312,2549526.6074,12710601.162,2549531.8453,SWD4032086,37.03,36.93,8.718104,SWD4032086,SMH4029138,0.015,0.0,0.0
12710490.514,2549494.8961,12710494.6424,2549502.6781,SWD4032092,37.07,36.77,8.809268,SWD4032092,SMH4029098,0.015,0.0,0.0
12710336.3968,2550227.2958,12710323.9905,2550203.2199,SWD4032177,14.44,13.69,27.08441,SMH4029218,SMH4028407,0.015,0.0,0.0
12710043.8118,2549043.9233,12710038.3565,2549053.0473,SWD4025968,15.6,13.925,10.630507,SMH4023731,SMH4069960,0.015,0.0,0.0
12710001.0915,2549123.0305,12709993.7036,2549117.6567,SWD4025972,14.86,14.48,9.135578,SMH4023735,SMH4069964,0.015,0.0,1.4400000000000013
12710119.3618,2550191.8972,12710132.9698,2550206.4426,SWD4103260,26.2,25.78,19.918492,SMH4086360,SMH4028376,0.015,0.05000000000000071,0.0
12710114.6347,2550197.6098,12710119.3618,2550191.8972,SWD4103262,26.64,26.34,7.414801,SWD4103262,SMH4086360,0.015,0.0,0.19000000000000128
12710546.8128,2550334.7403,12710548.2891,2550313.467,SWD4036081,17.75,16.08,21.324464,SMH4032791,SMH4032794,0.015,0.0,0.0
12710356.0936,2550023.8085,12710342.8539,2550048.2503,SWD4031524,15.03,14.76,27.797324,SMH4028621,SMH4028622,0.015,0.0,1.5299999999999994
12710002.8449,2549570.8223,12710007.7427,2549542.8875,SWD4031928,27.25,26.03,28.360915,SMH4028985,SMH4028986,0.015,0.0,0.0
12709817.5729,2549677.0282,12709825.7651,2549656.5938,SWD4032709,5.1,4.87,22.015377,SMH4012817,SMH4028459,0.015,0.0,0.07000000000000028
12710081.675,2550171.5386,12710113.1471,2550188.5487,SWD4031273,27.07,26.44,35.774804,SMH4028374,SMH4028375,0.015,0.0,0.0
12710173.1795,2549849.0643,12710177.8136,2549851.9231,SWD4109723,25.74,25.44,5.444963,SWD4109723,SMH4028546,0.015,0.0,0.0
12710525.3517,2550223.2946,12710514.1212,2550220.6705,SWD4031538,17.03,16.76,11.532997,SMH4028634,SMH4028640,0.015,0.0,0.0
12709928.7369,2549507.3686,12709924.697,2549518.4948,SWD4100261,7.414,7.256,11.836939,SMH4083765,SMH4083764,0.015,0.0,0.0
12709877.3425,2549662.8644,12709870.3884,2549661.349,SWD4115249,5.88,5.229,7.117299,SWD4115249,SWD40313581,0.015,0.0,0.0
12710889.259,2549268.1177,12710863.9639,2549265.4567,SWD4065611,63.39,62.36,25.434681,SMH4029157,SMH4056307,0.015,0.0,0.0899999999999963
12710476.9187,2549089.5861,12710470.0287,2549094.9442,SWD4115243,51.36,51.21,8.728192,SWD4115243,SMH4029044,0.015,0.0,0.0
12709895.8247,2549817.3797,12709891.5457,2549817.2968,SWD4095501,6.67,6.37,4.279803,SWD4095501,SMH4028492,0.015,0.0,0.0
12710424.6473,2550126.4666,12710423.8912,2550119.9693,SWD4032468,15.73,15.43,6.541146,SWD4032468,SMH4028654,0.015,0.0,0.34999999999999964
12710195.1503,2550136.8274,12710179.9616,2550124.8791,SWD4031308,10.63,10.36,19.325074,SMH4028410,SMH4028411,0.015,0.0,0.0
12710602.5672,2549459.9471,12710591.879,2549493.3083,SWD4032066,39.61,36.93,35.031518,SMH4029121,SMH4029122,0.015,0.0,0.0
12710128.6523,2549760.3745,12710124.6356,2549746.9306,SWD4031443,11.23,10.93,14.03112,SWD4031443,SMH4028542,0.015,0.0,0.0
12709990.4698,2549842.0003,12709976.1735,2549840.1931,SWD4113765,6.92,6.62,14.410072,SWD4113765,SMH4028516,0.015,0.0,0.0
12710000.4302,2549395.4793,12709975.8955,2549393.719,SWD4031933,14.29,12.2,24.597767,SMH4028991,SMH4028992,0.015,0.0,0.08000000000000007
12709914.3964,2549546.1475,12709908.3,2549561.9662,SWD4031938,6.86,6.639,16.952798,SMH4028996,SMH4083762,0.015,0.0,0.0
12710394.2177,2549324.566,12710383.2173,2549326.5635,SWD4115532,40.8,40.5,11.180287,SWD4115532,SMH4029073,0.015,0.0,0.0
12710439.2097,2549358.3746,12710433.6088,2549364.7509,SWD4115531,40.37,39.87,8.486889,SWD4115531,SMH4029074,0.015,0.0,0.0
12710125.4902,2549536.1418,12710123.8709,2549533.081,SWD4115535,37.63,37.4,3.462749,SWD4115535,SMH4028978,0.015,0.0,0.0
12710678.5079,2549967.6673,12710645.2644,2549955.5914,SWD4116460,34.71,34.41,35.36888,SMH4028773,SMH4028774,0.015,0.0,0.0
12710628.199,2549946.11,12710622.0537,2549944.0355,SWD4116462,34.13,33.83,6.486005,SMH4028676,SMH4028776,0.015,0.0,0.0
12710656.8208,2549959.2123,12710631.3742,2549948.337,SWD4116461,35.08,34.21,27.681917,SMH4097741,SMH4028778,0.015,0.0,0.0
12710631.3742,2549948.337,12710622.0537,2549944.0355,SWD4116463,34.21,33.83,10.265214,SMH4028778,SMH4028776,0.015,0.0,0.0
12709902.8164,2549792.4311,12709901.8819,2549790.6363,SWD4135981,6.55,6.25,2.023511,SMH4112979,SMH4028501,0.015,0.0,0.0
12709904.4521,2549795.9135,12709902.8164,2549792.4311,SWD4135982,6.85,6.55,3.847418,SWD4135982,SMH4112979,0.015,0.0,0.0
12710012.4928,2549529.8196,12710006.2928,2549528.0816,SWD4136060,25.672,25.17,6.438994,SMH4113039,SMH4028987,0.015,0.0,0.0
12710938.3226,2549311.7525,12710925.6677,2549285.323,SWD4032107,67.76,65.23,29.302986,SMH4029154,SMH4029155,0.015,0.0,0.12000000000000455
12710495.7027,2550208.3677,12710475.2287,2550201.3821,SWD4031550,17.7,17.08,21.632921,SMH4028645,SMH4028646,0.015,0.0,0.0
12709941.1553,2549773.4531,12709932.407,2549761.6895,SWD4068008,7.19,6.94,14.659981,SMH4058122,SMH4058123,0.015,0.0,0.14000000000000057
12710371.582,2549304.7628,12710383.2173,2549326.5635,SWD4032010,40.8,40.5,24.711348,SMH4029072,SMH4029073,0.015,0.0,0.0
12710400.7129,2549211.8015,12710397.7147,2549207.1059,SWD4032464,44.29,43.99,5.571163,SWD4032464,SMH4029047,0.015,0.0,0.0
12710157.3893,2549967.3528,12710141.24,2549956.1729,SWD4031422,30.84,29.01,19.641539,SMH4028522,SMH4028523,0.015,0.0,0.0
12710664.3062,2549977.5972,12710657.1287,2549966.5852,SWD4031697,34.67,34.35,13.144605,SWD4031697,SMH4028777,0.015,0.0,0.0
12710469.0693,2550057.5896,12710456.0513,2550068.3468,SWD40316101,18.9,18.8,16.887441,SMH4028699,SWD40316101,0.015,0.0,0.0
12709975.8955,2549393.719,12709967.7552,2549403.7088,SWD4031934,12.12,9.68,12.88645,SMH4028992,SMH4028993,0.015,0.0,0.0
12710373.2238,2549818.4059,12710370.6832,2549818.1196,SWD4115250,19.24,18.399,2.556681,SWD4115250,SMH4113151,0.015,0.0,0.0
12710580.449,2549878.4964,12710572.0787,2549880.4913,SWD4115251,30.9,30.6,8.60474,SWD4115251,SMH4028679,0.015,0.0,0.0
12710694.7088,2550253.7285,12710669.0444,2550240.3072,SWD4115252,24.87,24.82,28.961918,SWD4115252,SMH4028719,0.015,0.0,0.0
12710015.6271,2549534.7932,12710012.4928,2549529.8196,SWD4115601,26.13,25.672,5.878821,SWD4115601,SMH4113039,0.015,0.0,0.0
12710010.3324,2549488.6721,12710001.6427,2549487.6447,SWD4115602,23.41,22.45,8.750225,SWD4115602,SMH4028989,0.015,0.0,0.0
12710472.0224,2550032.5876,12710449.8725,2550076.7987,SWD4031605,20.54,16.77,49.449362,SMH4028696,SMH4028697,0.015,0.0,0.0
12710381.2494,2550230.6211,12710368.3902,2550225.2646,SWD4031302,13.37,13.21,13.930223,SMH4028405,SMH4028406,0.015,0.0,0.0
12710559.0872,2550309.4844,12710556.5879,2550308.5753,SWD4036082,17.74,16.36,2.659504,SMH4032792,SMH4032793,0.015,0.0,0.0
12710451.5885,2549520.8578,12710421.7988,2549533.787,SWD4032041,34.48,33.4,32.474458,SMH4029099,SMH4029100,0.015,0.0,0.769999999999996
12710309.5112,2550059.4113,12710313.5542,2550062.1871,SWD4031515,14.12,13.82,4.904173,SMH4028612,SMH4028613,0.015,0.0,0.0
12710475.4935,2550028.544,12710456.0513,2550068.3468,SWD4031569,19.84,18.8,44.297427,SMH4028664,SWD40316101,0.015,0.0,0.0
12710670.0898,2549188.399,12710658.2069,2549236.2124,SWD4032060,58.54,56.32,49.267885,SMH4029115,SMH4029116,0.015,0.0,0.0
12710354.1437,2549246.3274,12710371.582,2549304.7628,SWD4032500,41.74,40.858,60.981885,SMH4029071,SMH4029072,0.015,0.0,0.05799999999999983
12710632.0103,2549941.0618,12710622.0537,2549944.0355,SWD4117242,34.0,33.83,10.391187,SWD4117242,SMH4028776,0.015,0.0,0.0
12710576.3549,2549309.8223,12710572.5051,2549323.0741,SWD4032059,49.58,49.28,13.79968,SWD4032059,SMH4029093,0.015,0.0,1.0
12709904.7705,2549753.1446,12709898.3238,2549744.4993,SWD4031393,6.61,6.51,10.784301,SMH4028499,SMH4028500,0.015,0.0,0.0
12710458.9363,2549716.3113,12710473.5994,2549707.8519,SWD4031592,24.24,23.94,16.928318,SWD4031592,SMH4028683,0.015,0.0,0.0
12709905.5891,2549762.7861,12709904.7705,2549753.1446,SWD4095521,6.699,6.61,9.676189,SMH4079880,SMH4028499,0.015,0.0,0.0
12709943.6007,2549822.3583,12709949.8242,2549806.9544,SWD4031403,7.34,6.62,16.613612,SMH4028508,SWD40314131,0.015,0.0,0.0
12710679.8218,2549966.3392,12710656.8208,2549959.2123,SWD4031693,35.63,35.08,24.07984,SMH4097740,SMH4097741,0.015,0.0,0.0
